DSSGraph Plot Output, Caption=(L-N Voltage Profile), X=(Distance (km)), Y=(p.u. Voltage)
X1, Y1, X2, Y2, RGBColor, Width, StyleCode
8.7361789, 1.0617012, 8.7548409, 1.0616559, 16711680, 2, 1
8.7548409, 1.0616559, 8.7948245, 1.0615587, 16711680, 2, 1
8.7948245, 1.0615587, 8.8652581, 1.0615573, 16711680, 2, 1
8.7361789, 1.0617012, 8.7567794, 1.0617007, 16711680, 2, 1
8.7567794, 1.0617007, 8.7757845, 1.0617002, 16711680, 2, 1
8.7257534, 1.009554, 8.7849402, 1.0095418, 0, 2, 1
8.7257534, 1.0143907, 8.7849402, 1.0144006, 255, 2, 1
8.7257534, 1.0617268, 8.7849402, 1.0617219, 16711680, 2, 1
8.7849402, 1.0095418, 8.8754559, 1.0095219, 0, 2, 1
8.7849402, 1.0144006, 8.8754559, 1.0144164, 255, 2, 1
8.7849402, 1.0617219, 8.8754559, 1.0617162, 16711680, 2, 1
8.8754559, 1.0095219, 8.8819949, 1.0095176, 0, 2, 1
8.8819949, 1.0095176, 8.8902456, 1.0095123, 0, 2, 1
8.8902456, 1.0095123, 8.9093326, 1.0095007, 0, 2, 1
8.9093326, 1.0095007, 8.9367158, 1.009484, 0, 2, 1
8.9367158, 1.009484, 8.9672425, 1.0094732, 0, 2, 1
8.9672425, 1.0094732, 9.0342985, 1.0094533, 0, 2, 1
8.8902456, 1.0095123, 8.92905, 1.0095113, 0, 2, 1
8.92905, 1.0095113, 8.9737831, 1.0095101, 0, 2, 1
8.8754559, 1.0095219, 8.911382, 1.0095219, 0, 2, 1
8.8754559, 1.0144164, 8.911382, 1.0144164, 255, 2, 1
8.8754559, 1.0617162, 8.911382, 1.0617162, 16711680, 2, 1
8.911382, 1.0095219, 8.967512, 1.0095219, 0, 2, 1
8.911382, 1.0144164, 8.967512, 1.0144164, 255, 2, 1
8.911382, 1.0617162, 8.967512, 1.0617162, 16711680, 2, 1
8.967512, 1.0095219, 8.9995646, 1.0095219, 0, 2, 1
8.967512, 1.0144164, 8.9995646, 1.0144164, 255, 2, 1
8.967512, 1.0617162, 8.9995646, 1.0617162, 16711680, 2, 1
8.8754559, 1.0095219, 8.9138474, 1.0095202, 0, 2, 1
8.8754559, 1.0095219, 8.8969084, 1.0095186, 0, 2, 1
8.8969084, 1.0095186, 8.9468028, 1.0095109, 0, 2, 1
8.7849402, 1.0617219, 8.791396, 1.0617215, 16711680, 2, 1
8.791396, 1.0617215, 8.7963736, 1.0617211, 16711680, 2, 1
8.7963736, 1.0617211, 8.8251732, 1.0617189, 16711680, 2, 1
8.3006905, 1.016217, 8.3089292, 1.0161956, 255, 2, 1
8.3089292, 1.0161956, 8.3252681, 1.0161533, 255, 2, 1
8.3252681, 1.0161533, 8.3358736, 1.0161258, 255, 2, 1
8.0393329, 1.0101954, 8.0634696, 1.0099513, 0, 2, 1
8.0393329, 1.0181417, 8.0634696, 1.0180934, 255, 2, 1
8.0393329, 1.0595756, 8.0634696, 1.0596229, 16711680, 2, 1
8.0634696, 1.0099513, 8.0747123, 1.0098377, 0, 2, 1
8.0634696, 1.0180934, 8.0747123, 1.0180709, 255, 2, 1
8.0634696, 1.0596229, 8.0747123, 1.0596449, 16711680, 2, 1
8.0747123, 1.0098377, 8.1060415, 1.0095211, 0, 2, 1
8.0747123, 1.0180709, 8.1060415, 1.0180084, 255, 2, 1
8.0747123, 1.0596449, 8.1060415, 1.0597063, 16711680, 2, 1
8.1060415, 1.0095211, 8.1737708, 1.0088371, 0, 2, 1
8.1060415, 1.0180084, 8.1737708, 1.0178739, 255, 2, 1
8.1060415, 1.0597063, 8.1737708, 1.059839, 16711680, 2, 1
8.1737708, 1.0088371, 8.2292311, 1.0082766, 0, 2, 1
8.1737708, 1.0178739, 8.2292311, 1.0177646, 255, 2, 1
8.1737708, 1.059839, 8.2292311, 1.0599487, 16711680, 2, 1
8.2292311, 1.0082766, 8.3172906, 1.0073876, 0, 2, 1
8.2292311, 1.0177646, 8.3172906, 1.0175922, 255, 2, 1
8.2292311, 1.0599487, 8.3172906, 1.060123, 16711680, 2, 1
8.3172906, 1.0073876, 8.3687033, 1.0068689, 0, 2, 1
8.3172906, 1.0175922, 8.3687033, 1.0174921, 255, 2, 1
8.3172906, 1.060123, 8.3687033, 1.0602248, 16711680, 2, 1
8.3687033, 1.0068689, 8.3985244, 1.0065683, 0, 2, 1
8.3687033, 1.0174921, 8.3985244, 1.0174342, 255, 2, 1
8.3687033, 1.0602248, 8.3985244, 1.0602838, 16711680, 2, 1
8.3985244, 1.0065683, 8.4230679, 1.006567, 0, 2, 1
8.3985244, 1.0174342, 8.4230679, 1.0174344, 255, 2, 1
8.3985244, 1.0602838, 8.4230679, 1.0602837, 16711680, 2, 1
8.4230679, 1.006567, 8.4395286, 1.0065661, 0, 2, 1
8.4230679, 1.0174344, 8.4395286, 1.0174345, 255, 2, 1
8.4230679, 1.0602837, 8.4395286, 1.0602837, 16711680, 2, 1
8.4395286, 1.0065661, 8.4442736, 1.0065659, 0, 2, 1
8.4395286, 1.0174345, 8.4442736, 1.0174346, 255, 2, 1
8.4395286, 1.0602837, 8.4442736, 1.0602837, 16711680, 2, 1
8.3985244, 1.0065683, 8.427219, 1.0059364, 0, 2, 1
8.3985244, 1.0174342, 8.427219, 1.017121, 255, 2, 1
8.3985244, 1.0602838, 8.427219, 1.0602034, 16711680, 2, 1
8.427219, 1.0059364, 8.4657173, 1.005089, 0, 2, 1
8.427219, 1.017121, 8.4657173, 1.016701, 255, 2, 1
8.427219, 1.0602034, 8.4657173, 1.0600955, 16711680, 2, 1
8.4657173, 1.005089, 8.5114979, 1.0040816, 0, 2, 1
8.4657173, 1.016701, 8.5114979, 1.0162021, 255, 2, 1
8.4657173, 1.0600955, 8.5114979, 1.0599672, 16711680, 2, 1
8.5114979, 1.0040816, 8.5187449, 1.0040738, 0, 2, 1
8.5187449, 1.0040738, 8.5264231, 1.0040656, 0, 2, 1
8.5264231, 1.0040656, 8.5334856, 1.004058, 0, 2, 1
8.5334856, 1.004058, 8.6277972, 1.0039618, 0, 2, 1
8.6277972, 1.0039618, 8.6932318, 1.0038989, 0, 2, 1
8.6932318, 1.0038989, 8.7188181, 1.0038755, 0, 2, 1
8.7188181, 1.0038755, 8.8169711, 1.0037869, 0, 2, 1
8.8169711, 1.0037869, 8.8779308, 1.0037807, 0, 2, 1
8.8169711, 1.0037869, 8.8181528, 1.003786, 0, 2, 1
8.8181528, 1.003786, 8.9128083, 1.0037609, 0, 2, 1
8.9128083, 1.0037609, 8.9998071, 1.0037379, 0, 2, 1
8.9998071, 1.0037379, 9.0542643, 1.0037234, 0, 2, 1
9.0542643, 1.0037234, 9.1496119, 1.0036981, 0, 2, 1
9.1496119, 1.0036981, 9.2420235, 1.0036735, 0, 2, 1
9.2420235, 1.0036735, 9.3152527, 1.003654, 0, 2, 1
9.3152527, 1.003654, 9.410011, 1.0036475, 0, 2, 1
9.410011, 1.0036475, 9.5137708, 1.0036404, 0, 2, 1
8.7188181, 1.0038755, 8.7687239, 1.0038747, 0, 2, 1
8.5114979, 1.0040816, 8.5237426, 1.0038186, 0, 2, 1
8.5114979, 1.0162021, 8.5237426, 1.0160657, 255, 2, 1
8.5114979, 1.0599672, 8.5237426, 1.059934, 16711680, 2, 1
8.5237426, 1.0038186, 8.5769763, 1.0026753, 0, 2, 1
8.5237426, 1.0160657, 8.5769763, 1.0154734, 255, 2, 1
8.5237426, 1.059934, 8.5769763, 1.0597895, 16711680, 2, 1
8.5769763, 1.0026753, 8.5779763, 1.0026438, 0, 2, 1
8.5769763, 1.0154734, 8.5779763, 1.0154472, 255, 2, 1
8.5769763, 1.0597895, 8.5779763, 1.0597777, 16711680, 2, 1
8.5779763, 1.0026438, 8.5789763, 1.0026122, 0, 2, 1
8.5779763, 1.0154472, 8.5789763, 1.0154211, 255, 2, 1
8.5779763, 1.0597777, 8.5789763, 1.0597658, 16711680, 2, 1
8.5789763, 1.0026122, 8.5835173, 1.0025147, 0, 2, 1
8.5789763, 1.0154211, 8.5835173, 1.0153706, 255, 2, 1
8.5789763, 1.0597658, 8.5835173, 1.0597535, 16711680, 2, 1
8.5835173, 1.0025147, 8.6259659, 1.0014535, 0, 2, 1
8.5835173, 1.0153706, 8.6259659, 1.0147425, 255, 2, 1
8.5835173, 1.0597535, 8.6259659, 1.0594524, 16711680, 2, 1
8.6259659, 1.0014535, 8.6716922, 1.0003113, 0, 2, 1
8.6259659, 1.0147425, 8.6716922, 1.0140704, 255, 2, 1
8.6259659, 1.0594524, 8.6716922, 1.059126, 16711680, 2, 1
8.6716922, 1.0003113, 8.7170445, 1.0003074, 0, 2, 1
8.6716922, 1.0003113, 8.7783864, 0.99765301, 0, 2, 1
8.6716922, 1.0140704, 8.7783864, 1.0125002, 255, 2, 1
8.6716922, 1.059126, 8.7783864, 1.0583654, 16711680, 2, 1
8.7783864, 0.99765301, 8.9883742, 0.99245654, 0, 2, 1
8.7783864, 1.0125002, 8.9883742, 1.0093989, 255, 2, 1
8.7783864, 1.0583654, 8.9883742, 1.0568736, 16711680, 2, 1
8.9883742, 0.99245654, 9.0003979, 0.99215913, 0, 2, 1
8.9883742, 1.0093989, 9.0003979, 1.0092215, 255, 2, 1
8.9883742, 1.0568736, 9.0003979, 1.0567882, 16711680, 2, 1
9.0003979, 0.99215913, 9.0255236, 0.99153781, 0, 2, 1
9.0003979, 1.0092215, 9.0255236, 1.0088518, 255, 2, 1
9.0003979, 1.0567882, 9.0255236, 1.0566093, 16711680, 2, 1
9.0255236, 1.0472452, 9.0335517, 1.0470605, 0, 2, 1
9.0255236, 1.0466255, 9.0335517, 1.0465083, 255, 2, 1
9.0255236, 1.0367672, 9.0335517, 1.0367064, 16711680, 2, 1
9.0335517, 1.0470605, 9.0345517, 1.0470236, 0, 2, 1
9.0335517, 1.0465083, 9.0345517, 1.0464759, 255, 2, 1
9.0335517, 1.0367064, 9.0345517, 1.036686, 16711680, 2, 1
9.0345517, 1.0470236, 9.0495147, 1.0466793, 0, 2, 1
9.0345517, 1.0464759, 9.0495147, 1.0462574, 255, 2, 1
9.0345517, 1.036686, 9.0495147, 1.0365726, 16711680, 2, 1
9.0495147, 1.0466793, 9.1400752, 1.0445976, 0, 2, 1
9.0495147, 1.0462574, 9.1400752, 1.0449353, 255, 2, 1
9.0495147, 1.0365726, 9.1400752, 1.0358866, 16711680, 2, 1
9.1400752, 1.0358866, 9.146153, 1.0358862, 16711680, 2, 1
9.146153, 1.0358862, 9.153439, 1.0358858, 16711680, 2, 1
9.1400752, 1.0445976, 9.1949078, 1.043338, 0, 2, 1
9.1400752, 1.0449353, 9.1949078, 1.0441351, 255, 2, 1
9.1400752, 1.0358866, 9.1949078, 1.0354739, 16711680, 2, 1
9.1949078, 1.043338, 9.2946502, 1.0410474, 0, 2, 1
9.1949078, 1.0441351, 9.2946502, 1.0426802, 255, 2, 1
9.1949078, 1.0354739, 9.2946502, 1.0347231, 16711680, 2, 1
9.2946502, 1.0347231, 9.3025562, 1.0347204, 16711680, 2, 1
9.3025562, 1.0347204, 9.3297493, 1.0347111, 16711680, 2, 1
9.3297493, 1.0347111, 9.4293275, 1.0346795, 16711680, 2, 1
9.2946502, 1.0410474, 9.3045852, 1.0410469, 0, 2, 1
9.3045852, 1.0410469, 9.3442003, 1.041045, 0, 2, 1
9.2946502, 1.0410474, 9.4093859, 1.0384056, 0, 2, 1
9.2946502, 1.0426802, 9.4093859, 1.0410132, 255, 2, 1
9.2946502, 1.0347231, 9.4093859, 1.0338858, 16711680, 2, 1
9.4093859, 1.0384056, 9.4566956, 1.0373166, 0, 2, 1
9.4093859, 1.0410132, 9.4566956, 1.0403263, 255, 2, 1
9.4093859, 1.0338858, 9.4566956, 1.0335405, 16711680, 2, 1
9.4566956, 1.0373166, 9.5597701, 1.0349483, 0, 2, 1
9.4566956, 1.0403263, 9.5597701, 1.0388288, 255, 2, 1
9.4566956, 1.0335405, 9.5597701, 1.0327889, 16711680, 2, 1
9.5597701, 1.0349483, 9.5709956, 1.0349476, 0, 2, 1
9.5709956, 1.0349476, 9.600918, 1.0349457, 0, 2, 1
9.5597701, 1.0349483, 9.5716492, 1.0349469, 0, 2, 1
9.5597701, 1.0349483, 9.6017587, 1.0343478, 0, 2, 1
9.5597701, 1.0388288, 9.6017587, 1.0385412, 255, 2, 1
9.5597701, 1.0327889, 9.6017587, 1.032605, 16711680, 2, 1
9.6017587, 1.0343478, 9.612935, 1.0341883, 0, 2, 1
9.6017587, 1.0385412, 9.612935, 1.0384644, 255, 2, 1
9.6017587, 1.032605, 9.612935, 1.032556, 16711680, 2, 1
9.612935, 1.0341883, 9.6427084, 1.0337632, 0, 2, 1
9.612935, 1.0384644, 9.6427084, 1.0382598, 255, 2, 1
9.612935, 1.032556, 9.6427084, 1.0324256, 16711680, 2, 1
9.6427084, 1.0337632, 9.6475416, 1.0336943, 0, 2, 1
9.6427084, 1.0382598, 9.6475416, 1.0382266, 255, 2, 1
9.6427084, 1.0324256, 9.6475416, 1.0324044, 16711680, 2, 1
9.6475416, 1.0336943, 9.7364005, 1.0324326, 0, 2, 1
9.6475416, 1.0382266, 9.7364005, 1.0376131, 255, 2, 1
9.6475416, 1.0324044, 9.7364005, 1.0320162, 16711680, 2, 1
9.7364005, 1.0324326, 9.7715661, 1.0319334, 0, 2, 1
9.7364005, 1.0376131, 9.7715661, 1.0373704, 255, 2, 1
9.7364005, 1.0320162, 9.7715661, 1.0318626, 16711680, 2, 1
9.7715661, 1.0319334, 9.8057785, 1.0314477, 0, 2, 1
9.7715661, 1.0373704, 9.8057785, 1.0371343, 255, 2, 1
9.7715661, 1.0318626, 9.8057785, 1.0317131, 16711680, 2, 1
9.8057785, 1.0314477, 9.8501723, 1.0308153, 0, 2, 1
9.8057785, 1.0371343, 9.8501723, 1.0368293, 255, 2, 1
9.8057785, 1.0317131, 9.8501723, 1.0315243, 16711680, 2, 1
9.8501723, 1.0308153, 9.8695314, 1.0306295, 0, 2, 1
9.8501723, 1.0368293, 9.8695314, 1.0367575, 255, 2, 1
9.8501723, 1.0315243, 9.8695314, 1.0314273, 16711680, 2, 1
9.8695314, 1.0306295, 9.8981907, 1.0303548, 0, 2, 1
9.8695314, 1.0367575, 9.8981907, 1.0366531, 255, 2, 1
9.8695314, 1.0314273, 9.8981907, 1.0312829, 16711680, 2, 1
9.8981907, 1.0303548, 9.9587622, 1.0297742, 0, 2, 1
9.8981907, 1.0366531, 9.9587622, 1.0364325, 255, 2, 1
9.8981907, 1.0312829, 9.9587622, 1.0309776, 16711680, 2, 1
9.9587622, 1.0297742, 10.075839, 1.0286511, 0, 2, 1
9.9587622, 1.0364325, 10.075839, 1.0360067, 255, 2, 1
9.9587622, 1.0309776, 10.075839, 1.0303902, 16711680, 2, 1
10.075839, 1.0286511, 10.178845, 1.0276634, 0, 2, 1
10.075839, 1.0360067, 10.178845, 1.0356322, 255, 2, 1
10.075839, 1.0303902, 10.178845, 1.0298734, 16711680, 2, 1
10.178845, 1.0276634, 10.218937, 1.0272457, 0, 2, 1
10.178845, 1.0356322, 10.218937, 1.0355057, 255, 2, 1
10.178845, 1.0298734, 10.218937, 1.0297469, 16711680, 2, 1
10.218937, 1.0272457, 10.261018, 1.026801, 0, 2, 1
10.218937, 1.0355057, 10.261018, 1.0353768, 255, 2, 1
10.218937, 1.0297469, 10.261018, 1.0296281, 16711680, 2, 1
10.261018, 1.026801, 10.313494, 1.0262391, 0, 2, 1
10.261018, 1.0353768, 10.313494, 1.0352204, 255, 2, 1
10.261018, 1.0296281, 10.313494, 1.0294962, 16711680, 2, 1
10.313494, 1.0262391, 10.402795, 1.0252835, 0, 2, 1
10.313494, 1.0352204, 10.402795, 1.0349567, 255, 2, 1
10.313494, 1.0294962, 10.402795, 1.0292708, 16711680, 2, 1
10.402795, 1.0252835, 10.478599, 1.0244724, 0, 2, 1
10.402795, 1.0349567, 10.478599, 1.0347339, 255, 2, 1
10.402795, 1.0292708, 10.478599, 1.029079, 16711680, 2, 1
10.478599, 1.0244724, 10.55292, 1.0237383, 0, 2, 1
10.478599, 1.0347339, 10.55292, 1.0344867, 255, 2, 1
10.478599, 1.029079, 10.55292, 1.0289006, 16711680, 2, 1
10.55292, 1.0237383, 10.654153, 1.0227322, 0, 2, 1
10.55292, 1.0344867, 10.654153, 1.0341538, 255, 2, 1
10.55292, 1.0289006, 10.654153, 1.0286714, 16711680, 2, 1
10.654153, 1.0227322, 10.691176, 1.0223643, 0, 2, 1
10.654153, 1.0341538, 10.691176, 1.034032, 255, 2, 1
10.654153, 1.0286714, 10.691176, 1.0285876, 16711680, 2, 1
10.691176, 1.0223643, 10.85412, 1.0207456, 0, 2, 1
10.691176, 1.034032, 10.85412, 1.0334965, 255, 2, 1
10.691176, 1.0285876, 10.85412, 1.0282186, 16711680, 2, 1
10.85412, 1.0207456, 10.902913, 1.0202609, 0, 2, 1
10.85412, 1.0334965, 10.902913, 1.0333362, 255, 2, 1
10.85412, 1.0282186, 10.902913, 1.0281081, 16711680, 2, 1
10.902913, 1.0202609, 11.034141, 1.0193661, 0, 2, 1
10.902913, 1.0333362, 11.034141, 1.0327161, 255, 2, 1
10.902913, 1.0281081, 11.034141, 1.0278694, 16711680, 2, 1
11.034141, 1.0278694, 11.042222, 1.0278686, 16711680, 2, 1
11.034141, 1.0193661, 11.137376, 1.0186593, 0, 2, 1
11.034141, 1.0327161, 11.137376, 1.0322302, 255, 2, 1
11.034141, 1.0278694, 11.137376, 1.0276883, 16711680, 2, 1
11.137376, 1.0186593, 11.236076, 1.017984, 0, 2, 1
11.137376, 1.0322302, 11.236076, 1.0317689, 255, 2, 1
11.137376, 1.0276883, 11.236076, 1.0275137, 16711680, 2, 1
11.236076, 1.017984, 11.266118, 1.0178142, 0, 2, 1
11.236076, 1.0317689, 11.266118, 1.0316116, 255, 2, 1
11.236076, 1.0275137, 11.266118, 1.0274662, 16711680, 2, 1
11.266118, 1.0178142, 11.376597, 1.0171901, 0, 2, 1
11.266118, 1.0316116, 11.376597, 1.0310332, 255, 2, 1
11.266118, 1.0274662, 11.376597, 1.0272915, 16711680, 2, 1
11.376597, 1.0171901, 11.436741, 1.0168517, 0, 2, 1
11.376597, 1.0310332, 11.436741, 1.0307264, 255, 2, 1
11.376597, 1.0272915, 11.436741, 1.0271925, 16711680, 2, 1
11.436741, 1.0168517, 11.527953, 1.0163385, 0, 2, 1
11.436741, 1.0307264, 11.527953, 1.0302612, 255, 2, 1
11.436741, 1.0271925, 11.527953, 1.0270423, 16711680, 2, 1
11.527953, 1.0163385, 11.528953, 1.0163295, 0, 2, 1
11.527953, 1.0302612, 11.528953, 1.0302512, 255, 2, 1
11.527953, 1.0270423, 11.528953, 1.0270366, 16711680, 2, 1
11.528953, 1.0163295, 11.633211, 1.0157429, 0, 2, 1
11.528953, 1.0302512, 11.633211, 1.0297196, 255, 2, 1
11.528953, 1.0270366, 11.633211, 1.0268649, 16711680, 2, 1
11.633211, 1.0268649, 11.642887, 1.0268639, 16711680, 2, 1
11.642887, 1.0268639, 11.654962, 1.0268625, 16711680, 2, 1
11.654962, 1.0268625, 11.678793, 1.0268599, 16711680, 2, 1
11.678793, 1.0268599, 11.739752, 1.0268531, 16711680, 2, 1
11.739752, 1.0268531, 11.770231, 1.0268528, 16711680, 2, 1
11.633211, 1.0157429, 11.635029, 1.0157326, 0, 2, 1
11.633211, 1.0297196, 11.635029, 1.0297103, 255, 2, 1
11.633211, 1.0268649, 11.635029, 1.0268621, 16711680, 2, 1
11.635029, 1.0157326, 11.73852, 1.0151463, 0, 2, 1
11.635029, 1.0297103, 11.73852, 1.029185, 255, 2, 1
11.635029, 1.0268621, 11.73852, 1.0267009, 16711680, 2, 1
11.73852, 1.0151463, 11.752946, 1.0150669, 0, 2, 1
11.73852, 1.029185, 11.752946, 1.0291107, 255, 2, 1
11.73852, 1.0267009, 11.752946, 1.0266788, 16711680, 2, 1
11.752946, 1.0150669, 11.85204, 1.0145215, 0, 2, 1
11.752946, 1.0291107, 11.85204, 1.0286002, 255, 2, 1
11.752946, 1.0266788, 11.85204, 1.0265268, 16711680, 2, 1
11.85204, 1.0145215, 11.951438, 1.0139791, 0, 2, 1
11.85204, 1.0286002, 11.951438, 1.0280862, 255, 2, 1
11.85204, 1.0265268, 11.951438, 1.0263751, 16711680, 2, 1
11.951438, 1.0139791, 12.077617, 1.0133004, 0, 2, 1
11.951438, 1.0280862, 12.077617, 1.0274291, 255, 2, 1
11.951438, 1.0263751, 12.077617, 1.0261841, 16711680, 2, 1
12.077617, 1.0133004, 12.151641, 1.0125942, 0, 2, 1
12.077617, 1.0274291, 12.151641, 1.0270375, 255, 2, 1
12.077617, 1.0261841, 12.151641, 1.0259269, 16711680, 2, 1
12.151641, 1.0270375, 12.15469, 1.0270373, 255, 2, 1
12.15469, 1.0270373, 12.165492, 1.0270368, 255, 2, 1
12.151641, 1.0125942, 12.192487, 1.0122048, 0, 2, 1
12.151641, 1.0270375, 12.192487, 1.0268237, 255, 2, 1
12.151641, 1.0259269, 12.192487, 1.0257843, 16711680, 2, 1
12.192487, 1.0122048, 12.286409, 1.0113101, 0, 2, 1
12.192487, 1.0268237, 12.286409, 1.0263385, 255, 2, 1
12.192487, 1.0257843, 12.286409, 1.0254541, 16711680, 2, 1
12.286409, 1.0113101, 12.300474, 1.0111769, 0, 2, 1
12.286409, 1.0263385, 12.300474, 1.0262656, 255, 2, 1
12.286409, 1.0254541, 12.300474, 1.0254047, 16711680, 2, 1
12.300474, 1.0111769, 12.305615, 1.0111282, 0, 2, 1
12.300474, 1.0262656, 12.305615, 1.026239, 255, 2, 1
12.300474, 1.0254047, 12.305615, 1.0253866, 16711680, 2, 1
12.305615, 1.0111282, 12.396054, 1.0102718, 0, 2, 1
12.305615, 1.026239, 12.396054, 1.0257705, 255, 2, 1
12.305615, 1.0253866, 12.396054, 1.025069, 16711680, 2, 1
12.396054, 1.0102718, 12.90496, 1.0054538, 0, 2, 1
12.396054, 1.0257705, 12.90496, 1.0231463, 255, 2, 1
12.396054, 1.025069, 12.90496, 1.0232779, 16711680, 2, 1
12.90496, 1.0054538, 12.929004, 1.0052255, 0, 2, 1
12.90496, 1.0231463, 12.929004, 1.0230226, 255, 2, 1
12.90496, 1.0232779, 12.929004, 1.0231952, 16711680, 2, 1
12.929004, 1.0052255, 13.034401, 1.0042248, 0, 2, 1
12.929004, 1.0230226, 13.034401, 1.0224808, 255, 2, 1
12.929004, 1.0231952, 13.034401, 1.0228328, 16711680, 2, 1
13.034401, 1.0042248, 13.245143, 1.0022331, 0, 2, 1
13.034401, 1.0224808, 13.245143, 1.0214714, 255, 2, 1
13.034401, 1.0228328, 13.245143, 1.0220825, 16711680, 2, 1
13.245143, 1.0022331, 13.299105, 1.0017232, 0, 2, 1
13.245143, 1.0214714, 13.299105, 1.0212135, 255, 2, 1
13.245143, 1.0220825, 13.299105, 1.0218902, 16711680, 2, 1
13.299105, 1.0017232, 13.310039, 1.0016822, 0, 2, 1
13.310039, 1.0016822, 13.395805, 1.0013604, 0, 2, 1
13.395805, 1.0013604, 13.481327, 1.0010415, 0, 2, 1
13.481327, 1.0010415, 13.571975, 1.0006973, 0, 2, 1
13.571975, 1.0006973, 13.738228, 1.0006933, 0, 2, 1
13.299105, 1.0017232, 13.378541, 1.0014398, 0, 2, 1
13.299105, 1.0212135, 13.378541, 1.0207581, 255, 2, 1
13.299105, 1.0218902, 13.378541, 1.0216301, 16711680, 2, 1
13.378541, 1.0014398, 13.441074, 1.0012167, 0, 2, 1
13.378541, 1.0207581, 13.441074, 1.0203997, 255, 2, 1
13.378541, 1.0216301, 13.441074, 1.0214253, 16711680, 2, 1
13.441074, 1.0012167, 13.500869, 1.0010034, 0, 2, 1
13.441074, 1.0203997, 13.500869, 1.0200569, 255, 2, 1
13.441074, 1.0214253, 13.500869, 1.0212295, 16711680, 2, 1
13.500869, 1.0010034, 13.505429, 1.0009871, 0, 2, 1
13.500869, 1.0200569, 13.505429, 1.0200308, 255, 2, 1
13.500869, 1.0212295, 13.505429, 1.0212146, 16711680, 2, 1
13.505429, 1.0009871, 13.576166, 1.000735, 0, 2, 1
13.505429, 1.0200308, 13.576166, 1.0196276, 255, 2, 1
13.505429, 1.0212146, 13.576166, 1.0209822, 16711680, 2, 1
13.576166, 1.000735, 13.648171, 1.0004783, 0, 2, 1
13.576166, 1.0196276, 13.648171, 1.0192172, 255, 2, 1
13.576166, 1.0209822, 13.648171, 1.0207457, 16711680, 2, 1
13.648171, 1.0004783, 13.800223, 0.99993631, 0, 2, 1
13.648171, 1.0192172, 13.800223, 1.0183506, 255, 2, 1
13.648171, 1.0207457, 13.800223, 1.0202461, 16711680, 2, 1
13.800223, 0.99993631, 13.860537, 0.99973763, 0, 2, 1
13.800223, 1.0183506, 13.860537, 1.0181995, 255, 2, 1
13.800223, 1.0202461, 13.860537, 1.0199894, 16711680, 2, 1
13.860537, 0.99973763, 13.927384, 0.99951744, 0, 2, 1
13.860537, 1.0181995, 13.927384, 1.018032, 255, 2, 1
13.860537, 1.0199894, 13.927384, 1.0197049, 16711680, 2, 1
13.927384, 0.99951744, 14.013949, 0.9990858, 0, 2, 1
13.927384, 1.018032, 14.013949, 1.0178156, 255, 2, 1
13.927384, 1.0197049, 14.013949, 1.0193386, 16711680, 2, 1
14.013949, 0.9990858, 14.10563, 0.99862863, 0, 2, 1
14.013949, 1.0178156, 14.10563, 1.0175863, 255, 2, 1
14.013949, 1.0193386, 14.10563, 1.0189507, 16711680, 2, 1
14.10563, 0.99862863, 14.171129, 0.99830247, 0, 2, 1
14.10563, 1.0175863, 14.171129, 1.0174265, 255, 2, 1
14.10563, 1.0189507, 14.171129, 1.0186722, 16711680, 2, 1
14.171129, 0.99830247, 14.272236, 0.99779899, 0, 2, 1
14.171129, 1.0174265, 14.272236, 1.0171797, 255, 2, 1
14.171129, 1.0186722, 14.272236, 1.0182422, 16711680, 2, 1
14.272236, 1.0171797, 14.282319, 1.0171524, 255, 2, 1
14.282319, 1.0171524, 14.30812, 1.0170827, 255, 2, 1
14.30812, 1.0170827, 14.367544, 1.017077, 255, 2, 1
14.367544, 1.017077, 14.575915, 1.017068, 255, 2, 1
14.575915, 1.017068, 14.826241, 1.0170616, 255, 2, 1
14.826241, 1.0170616, 15.031553, 1.0170616, 255, 2, 1
14.826241, 1.0170616, 14.886632, 1.01706, 255, 2, 1
14.272236, 0.99779899, 14.37086, 0.99733603, 0, 2, 1
14.272236, 1.0171797, 14.37086, 1.0172091, 255, 2, 1
14.272236, 1.0182422, 14.37086, 1.0177327, 16711680, 2, 1
14.37086, 0.99733603, 14.415235, 0.99712793, 0, 2, 1
14.37086, 1.0172091, 14.415235, 1.0172239, 255, 2, 1
14.37086, 1.0177327, 14.415235, 1.0175029, 16711680, 2, 1
14.415235, 0.99712793, 14.479096, 0.99682845, 0, 2, 1
14.415235, 1.0172239, 14.479096, 1.0172459, 255, 2, 1
14.415235, 1.0175029, 14.479096, 1.0171719, 16711680, 2, 1
14.479096, 0.99682845, 14.506145, 0.99670247, 0, 2, 1
14.479096, 1.0172459, 14.506145, 1.0172624, 255, 2, 1
14.479096, 1.0171719, 14.506145, 1.0170293, 16711680, 2, 1
14.506145, 0.99670247, 14.550322, 0.99642962, 0, 2, 1
14.506145, 1.0172624, 14.550322, 1.0173279, 255, 2, 1
14.506145, 1.0170293, 14.550322, 1.0170073, 16711680, 2, 1
14.550322, 0.99642962, 14.567097, 0.99642963, 0, 2, 1
14.567097, 0.99642963, 14.687671, 0.99642964, 0, 2, 1
14.550322, 0.99642962, 14.557034, 0.99638834, 0, 2, 1
